-2.34375	-4.6875	19.3359
-2.34375	-4.6875	19.3359
-1.75781	-5.27344	19.9219
-1.75781	-5.27344	19.9219
-0.585937	-5.85938	19.3359
-0.585937	-5.85938	19.3359
-1.75781	-6.44531	17.5781
-1.75781	-6.44531	17.5781
1.17188	-3.51562	18.1641
1.17188	-3.51562	18.1641
1.75781	-5.27344	19.3359
1.75781	-5.27344	19.3359
1.46484	-4.39453	21.3867
1.46484	-4.39453	21.3867
0.878906	-4.98047	19.043
0.878906	-4.98047	19.043
1.75781	-4.10156	21.0938
1.75781	-4.10156	21.0938
0.878906	-5.56641	21.9727
0.878906	-5.56641	21.9727
2.34375	-7.03125	21.0938
2.34375	-7.03125	21.0938
1.46484	-7.32422	20.2148
1.46484	-7.32422	20.2148
0.585937	-9.375	18.1641
0.585937	-9.375	18.1641
-0.292968	-9.08203	15.5273
-0.292968	-9.08203	15.5273
-0.878906	-13.1836	16.6992
-0.878906	-13.1836	16.6992
-1.17188	-16.4062	10.5469
-1.17188	-16.4062	10.5469
-2.92969	-16.9922	7.03125
-2.92969	-16.9922	7.03125
-2.63672	-19.6289	4.39453
-2.63672	-19.6289	4.39453
-3.51562	-20.5078	-4.10156
-3.51562	-20.5078	-4.10156
-5.27344	-22.2656	-7.03125
-5.27344	-22.2656	-7.03125
-2.92969	-19.3359	-10.5469
-2.92969	-19.3359	-10.5469
-2.34375	-15.8203	-24.0234
-2.34375	-15.8203	-24.0234
-3.51562	-12.8906	-28.125
-3.51562	-12.8906	-28.125
-3.22266	-10.2539	-30.7617
-3.22266	-10.2539	-30.7617
-1.75781	-4.6875	-33.9844
-1.75781	-4.6875	-33.9844
-2.92969	1.17188	-36.9141
-2.92969	1.17188	-36.9141
-3.51562	6.44531	-38.6719
-3.51562	6.44531	-38.6719
-1.75781	16.9922	-40.4297
-1.75781	16.9922	-40.4297
-0.292968	21.3867	-40.1367
-0.292968	21.3867	-40.1367
0.585937	26.3672	-39.2578
0.585937	26.3672	-39.2578
-0.292968	34.2773	-34.2773
-0.292968	34.2773	-34.2773
-1.17188	36.9141	-33.3984
-1.17188	36.9141	-33.3984
-1.75781	42.7734	-27.5391
-1.75781	42.7734	-27.5391
1.75781	49.8047	-18.75
1.75781	49.8047	-18.75
1.75781	52.1484	-13.4766
1.75781	52.1484	-13.4766
0.585937	52.7344	-7.03125
0.585937	52.7344	-7.03125
4.39453	51.2695	1.46484
4.39453	51.2695	1.46484
7.03125	50.3906	8.20312
7.03125	50.3906	8.20312
10.5469	42.1875	18.75
10.5469	42.1875	18.75
12.3047	36.3281	24.6094
12.3047	36.3281	24.6094
14.3555	28.418	27.832
14.3555	28.418	27.832
12.8906	21.6797	29.8828
12.8906	21.6797	29.8828
9.66797	9.08203	31.3477
9.66797	9.08203	31.3477
12.3047	5.27344	30.4688
12.3047	5.27344	30.4688
23.1445	4.98047	27.832
23.1445	4.98047	27.832
28.418	6.73828	24.3164
28.418	6.73828	24.3164
35.4492	6.15234	19.043
35.4492	6.15234	19.043
39.5508	2.63672	12.0117
39.5508	2.63672	12.0117
39.2578	-1.75781	8.20312
39.2578	-1.75781	8.20312
38.0859	-5.27344	8.78906
38.0859	-5.27344	8.78906
35.1562	-9.96094	2.92969
35.1562	-9.96094	2.92969
36.0352	-11.4258	0.292968
36.0352	-11.4258	0.292968
36.6211	-10.2539	-1.46484
36.6211	-10.2539	-1.46484
38.0859	-8.78906	-7.03125
38.0859	-8.78906	-7.03125
41.8945	-7.91016	-9.66797
41.8945	-7.91016	-9.66797
41.6016	-4.6875	-11.1328
41.6016	-4.6875	-11.1328
42.7734	-4.10156	-15.8203
42.7734	-4.10156	-15.8203
41.6016	0.585937	-17.5781
41.6016	0.585937	-17.5781
41.8945	3.80859	-20.2148
41.8945	3.80859	-20.2148
39.5508	8.49609	-24.9023
39.5508	8.49609	-24.9023
36.9141	9.375	-28.125
36.9141	9.375	-28.125
34.8633	12.5977	-31.3477
34.8633	12.5977	-31.3477
29.2969	14.6484	-33.3984
29.2969	14.6484	-33.3984
27.5391	12.8906	-35.1562
27.5391	12.8906	-35.1562
27.5391	15.2344	-36.9141
27.5391	15.2344	-36.9141
25.7812	20.5078	-36.3281
25.7812	20.5078	-36.3281
22.8516	19.9219	-37.5
22.8516	19.9219	-37.5
21.6797	22.2656	-38.6719
21.6797	22.2656	-38.6719
21.9727	24.3164	-35.4492
21.9727	24.3164	-35.4492
22.5586	24.3164	-37.207
22.5586	24.3164	-37.207
20.5078	24.6094	-36.9141
20.5078	24.6094	-36.9141
18.75	22.2656	-39.2578
18.75	22.2656	-39.2578
20.8008	21.9727	-38.9648
20.8008	21.9727	-38.9648
21.6797	22.2656	-40.4297
21.6797	22.2656	-40.4297
23.1445	14.9414	-38.9648
23.1445	14.9414	-38.9648
26.6602	13.7695	-37.207
26.6602	13.7695	-37.207
27.832	12.0117	-36.0352
27.832	12.0117	-36.0352
30.1758	5.56641	-34.2773
30.1758	5.56641	-34.2773
25.1953	-2.92969	-33.3984
25.1953	-2.92969	-33.3984
19.9219	-7.61719	-29.8828
19.9219	-7.61719	-29.8828
11.7188	-20.5078	-18.75
11.7188	-20.5078	-18.75
12.8906	-22.8516	-14.0625
